movie_id,title,cast,crew
tt0100816,Tridev,"[{""name"": ""Sunny Deol""}, {""name"": ""Naseeruddin Shah""}, {""name"": ""Jackie Shroff""}, {""name"": ""Madhuri Dixit""}]","[{""job"": ""Director"", ""name"": ""Rajiv Rai""}]"
tt7972000,Junko,"[{""name"": ""Neelam Deysarkar""}, {""name"": ""Aayush Thakur""}, {""name"": ""Aarav Mavi""}, {""name"": ""Aashif Eqbal""}]","[{""job"": ""Director"", ""name"": ""Abhinav Thakur""}]"
tt0121989,Baazi,"[{""name"": ""Aamir Khan""}, {""name"": ""Mamta Kulkarni""}, {""name"": ""Paresh Rawal""}, {""name"": ""Avtar Gill""}]","[{""job"": ""Director"", ""name"": ""Ashutosh Gowariker""}]"
tt2912578,Ankur Arora Murder Case,"[{""name"": ""Kay Kay Menon""}, {""name"": ""Visshesh Tiwari""}, {""name"": ""Tisca Chopra""}, {""name"": ""Arjun Mathur""}]","[{""job"": ""Director"", ""name"": ""Sohail Tatari""}]"
tt0071205,Benaam,"[{""name"": ""Amitabh Bachchan""}, {""name"": ""Moushumi Chatterjee""}, {""name"": ""Satyendra Kapoor""}, {""name"": ""Madan Puri""}]","[{""job"": ""Director"", ""name"": ""Narendra Bedi""}]"
tt0216067,Parichay,"[{""name"": ""Jeetendra""}, {""name"": ""Jaya Bachchan""}, {""name"": ""Pran Sikand""}, {""name"": ""A.K. Hangal""}]","[{""job"": ""Director"", ""name"": ""Gulzar""}]"
tt0220594,Kartoos,"[{""name"": ""Sanjay Dutt""}, {""name"": ""Jackie Shroff""}, {""name"": ""Manisha Koirala""}, {""name"": ""Gulshan Grover""}]","[{""job"": ""Director"", ""name"": ""Mahesh Bhatt""}]"
tt0121395,Imtihaan,"[{""name"": ""Sunny Deol""}, {""name"": ""Saif Ali Khan""}, {""name"": ""Raveena Tandon""}, {""name"": ""Govardhan Asrani""}]","[{""job"": ""Director"", ""name"": ""Harry Baweja""}]"
tt8472964,Chintu Ka Birthday,"[{""name"": ""Vinay Pathak""}, {""name"": ""Tillotama Shome""}, {""name"": ""Seema Pahwa""}, {""name"": ""Khaled Masso""}]","[{""job"": ""Director"", ""name"": ""Devanshu Singh, Satyanshu Singh""}]"
tt8396186,Amavas,"[{""name"": ""Ali Asgar""}, {""name"": ""Ali Asgar""}, {""name"": ""Vivan Bhatena""}, {""name"": ""Sabina Chema""}]","[{""job"": ""Director"", ""name"": ""Bhushan Patel""}]"
tt1667823,Bhindi Baazaar,"[{""name"": ""Kay Kay Menon""}, {""name"": ""Prashant Narayanan""}, {""name"": ""Pawan Malhotra""}, {""name"": ""Adil Feroz Khan""}]","[{""job"": ""Director"", ""name"": ""Ankush Bhatt""}]"
tt0071145,Ankur,"[{""name"": ""Shabana Azmi""}, {""name"": ""Sadhu Meher""}, {""name"": ""Anant Nag""}, {""name"": ""Priya Tendulkar""}]","[{""job"": ""Director"", ""name"": ""Shyam Benegal""}]"
tt0214841,Karz,"[{""name"": ""Rishi Kapoor""}, {""name"": ""Tina Ambani""}, {""name"": ""Simi Garewal""}, {""name"": ""Raj Kiran""}]","[{""job"": ""Director"", ""name"": ""Subhash Ghai""}]"
tt0079584,Mr. Natwarlal,"[{""name"": ""Amitabh Bachchan""}, {""name"": ""Rekha""}, {""name"": ""Ajit Khan""}, {""name"": ""Kader Khan""}]","[{""job"": ""Director"", ""name"": ""Rakesh Kumar""}]"
tt6689882,Rangeela Raja,"[{""name"": ""Govinda""}, {""name"": ""Mishika Chourasia""}, {""name"": ""Karan Aanand""}, {""name"": ""Anupama Agnihotri""}]","[{""job"": ""Director"", ""name"": ""Sikander Bharti""}]"
tt0350195,Teri Meherbaniyan,"[{""name"": ""Jackie Shroff""}, {""name"": ""Poonam Dhillon""}, {""name"": ""Raj Kiran""}, {""name"": ""Swapna""}]","[{""job"": ""Director"", ""name"": ""Vijay Reddy""}]"
tt0378069,Hum Se Badkar Kaun,"[{""name"": ""Ranjeet Bedi""}, {""name"": ""Birbal""}, {""name"": ""Mithun Chakraborty""}, {""name"": ""Mohan Choti""}]","[{""job"": ""Director"", ""name"": ""Deepak Bahry""}]"
tt9343754,Eeb Allay Ooo!,"[{""name"": ""Shardul Bharadwaj""}, {""name"": ""Mahender Nath""}, {""name"": ""Nutan Sinha""}, {""name"": ""Shashi Bhushan""}]","[{""job"": ""Director"", ""name"": ""Prateek Vats""}]"
tt0267548,Haseena Maan Jaayegi,"[{""name"": ""Sanjay Dutt""}, {""name"": ""Govinda""}, {""name"": ""Karisma Kapoor""}, {""name"": ""Pooja Batra""}]","[{""job"": ""Director"", ""name"": ""David Dhawan""}]"
tt1883121,404: Error Not Found,"[{""name"": ""Rajvvir Aroraa""}, {""name"": ""Imaaduddin Shah""}, {""name"": ""Nishikant Kamat""}, {""name"": ""Ruchir Raj""}]","[{""job"": ""Director"", ""name"": ""Prawaal Raman""}]"
tt13245502,DJ Tillu,"[{""name"": ""Neha Shetty""}, {""name"": ""Sidhu Jonnalagadda""}, {""name"": ""Pragathi""}, {""name"": ""Brahmaji""}]","[{""job"": ""Director"", ""name"": ""Vimal Krishna""}]"
tt7722258,Genius,"[{""name"": ""Utkarsh Sharma""}, {""name"": ""Ishita Chauhan""}, {""name"": ""Mithun Chakraborty""}, {""name"": ""Ayesha Jhulka""}]","[{""job"": ""Director"", ""name"": ""Anil Sharma""}]"
tt10731264,Suraj Pe Mangal Bhari,"[{""name"": ""Manoj Bajpayee""}, {""name"": ""Karishma Tanna""}, {""name"": ""Fatima Sana Shaikh""}, {""name"": ""Abhishek Banerjee""}]","[{""job"": ""Director"", ""name"": ""Abhishek Sharma""}]"
tt0085138,Adi Shankaracharya,"[{""name"": ""Sarvadaman Banerjee""}, {""name"": ""M.V. Narayana Rao""}, {""name"": ""Manjunath Bhatt""}, {""name"": ""Leela Narayana Rao""}]","[{""job"": ""Director"", ""name"": ""G.V. Iyer""}]"
tt7340684,The Final Exit,"[{""name"": ""Kunaal Roy Kapur""}, {""name"": ""Mukesh Hariawala""}, {""name"": ""Elena Kazan""}, {""name"": ""Reyhna Malhotra""}]","[{""job"": ""Director"", ""name"": ""Dhwanil Mehta""}]"
tt21627952,Dec-24,"[{""name"": ""Appu Badiger""}, {""name"": ""Rakesh Bhoumik""}, {""name"": ""Jagadeesha H G Doddi""}, {""name"": ""Ravi K R Pete""}]","[{""job"": ""Director"", ""name"": ""Nagaraj 'MG' Gowda""}]"
tt5219770,Dev Bhoomi,"[{""name"": ""Victor Banerjee""}, {""name"": ""Geetanjali Thapa""}, {""name"": ""Uttara Baokar""}, {""name"": ""Raj Zutshi""}]","[{""job"": ""Director"", ""name"": ""Goran Paskaljevic""}]"
tt15731658,Bull,"[{""name"": ""Shahid Kapoor""}, {""name"": ""Parth Siddhpura""}]","[{""job"": ""Director"", ""name"": ""Sangeeth Sivan""}]"
tt9179426,Satellite Shankar,"[{""name"": ""Sooraj Pancholi""}, {""name"": ""Anil Reji""}, {""name"": ""Saurabh Agnihotri""}, {""name"": ""Megha Akash""}]","[{""job"": ""Director"", ""name"": ""Irfan Kamal""}]"
tt0157339,Baton Baton Mein,"[{""name"": ""Amol Palekar""}, {""name"": ""Tina Ambani""}, {""name"": ""Govardhan Asrani""}, {""name"": ""David Abraham""}]","[{""job"": ""Director"", ""name"": ""Basu Chatterjee""}]"
tt15944190,Soorya,"[{""name"": ""Sunny Deol""}, {""name"": ""Ravi Kishan""}, {""name"": ""Tanushree Chakraborty""}, {""name"": ""Virti Vaghani""}]","[{""job"": ""Director"", ""name"": ""M. Padmakumar""}]"
tt1034449,Kidnap,"[{""name"": ""Sanjay Dutt""}, {""name"": ""Imran Khan""}, {""name"": ""Minissha Lamba""}, {""name"": ""Vidya Malvade""}]","[{""job"": ""Director"", ""name"": ""Sanjay Gadhvi""}]"
tt0338477,Talaash: The Hunt Begins...,"[{""name"": ""Rakhee Gulzar""}, {""name"": ""Akshay Kumar""}, {""name"": ""Kareena Kapoor""}, {""name"": ""Pooja Batra""}]","[{""job"": ""Director"", ""name"": ""Suneel Darshan""}]"
tt1785333,Chittagong,"[{""name"": ""Manoj Bajpayee""}, {""name"": ""Barry John""}, {""name"": ""Delzad Hiwale""}, {""name"": ""Vega Tamotia""}]","[{""job"": ""Director"", ""name"": ""Bedabrata Pain""}]"
tt7720922,Batti Gul Meter Chalu,"[{""name"": ""Shahid Kapoor""}, {""name"": ""Shraddha Kapoor""}, {""name"": ""Divyendu Sharma""}, {""name"": ""Yami Gautam""}]","[{""job"": ""Director"", ""name"": ""Shree Narayan Singh""}]"
tt27447678,Genie,"[{""name"": ""Wamiqa Gabbi""}, {""name"": ""Jayam Ravi""}, {""name"": ""Krithi Shetty""}, {""name"": ""Kalyani Priyadarshan""}]","[{""job"": ""Director"", ""name"": ""Bhuvanesh Arjunan""}]"
tt2571140,Boss,"[{""name"": ""Akshay Kumar""}, {""name"": ""Shiv Panditt""}, {""name"": ""Mithun Chakraborty""}, {""name"": ""Ronit Roy""}]","[{""job"": ""Director"", ""name"": ""Anthony D'Souza""}]"
tt3949638,Power,"[{""name"": ""Ravi Teja""}, {""name"": ""Hansika Motwani""}, {""name"": ""Regina Cassandra""}, {""name"": ""Brahmanandam""}]","[{""job"": ""Director"", ""name"": ""K.S. Ravindra""}]"
tt11804356,Tsunami,"[{""name"": ""Spencer Patwal""}]","[{""job"": ""Director"", ""name"": ""Madhu Sudhanan""}]"
tt0420304,Viruddh... Family Comes First,"[{""name"": ""Amitabh Bachchan""}, {""name"": ""Sharmila Tagore""}, {""name"": ""John Abraham""}, {""name"": ""Sanjay Dutt""}]","[{""job"": ""Director"", ""name"": ""Mahesh Manjrekar""}]"
tt0444913,Tango Charlie,"[{""name"": ""Ajay Devgn""}, {""name"": ""Bobby Deol""}, {""name"": ""Sanjay Dutt""}, {""name"": ""Suniel Shetty""}]","[{""job"": ""Director"", ""name"": ""Mani Shankar""}]"
tt3611266,Bank Chor,"[{""name"": ""Riteish Deshmukh""}, {""name"": ""Vivek Oberoi""}, {""name"": ""Rhea Chakraborty""}, {""name"": ""Sahil Vaid""}]","[{""job"": ""Director"", ""name"": ""Bumpy""}]"
tt2341766,Nautanki Saala!,"[{""name"": ""Ayushmann Khurrana""}, {""name"": ""Kunaal Roy Kapur""}, {""name"": ""Pooja Salvi""}, {""name"": ""Gaelyn Mendonca""}]","[{""job"": ""Director"", ""name"": ""Rohan Sippy""}]"
tt2186933,Luv Shuv Tey Chicken Khurana,"[{""name"": ""Kunal Kapoor""}, {""name"": ""Huma Qureshi""}, {""name"": ""Vinod Nagpal""}, {""name"": ""Rajesh Sharma""}]","[{""job"": ""Director"", ""name"": ""Sameer Sharma""}]"
tt0215911,Koshish,"[{""name"": ""Sanjeev Kumar""}, {""name"": ""Jaya Bachchan""}, {""name"": ""Govardhan Asrani""}, {""name"": ""Seema Deo""}]","[{""job"": ""Director"", ""name"": ""Gulzar""}]"
tt1736647,Sakthi,"[{""name"": ""N.T. Rama Rao Jr.""}, {""name"": ""Ileana D'Cruz""}, {""name"": ""Pooja Bedi""}, {""name"": ""Sonu Sood""}]","[{""job"": ""Director"", ""name"": ""Meher Ramesh""}]"
tt0368811,Jajantaram Mamantaram,"[{""name"": ""Jaaved Jaaferi""}, {""name"": ""Gulshan Grover""}, {""name"": ""Manav Kaul""}, {""name"": ""Joy Fernandes""}]","[{""job"": ""Director"", ""name"": ""Soumitra Ranade""}]"
tt2094854,Inkaar,"[{""name"": ""Arjun Rampal""}, {""name"": ""Chitrangda Singh""}, {""name"": ""Vipin Sharma""}, {""name"": ""Mithun Rodwittiya""}]","[{""job"": ""Director"", ""name"": ""Sudhir Mishra, Jay Dev Banerjee""}]"
tt0115042,Zamaana Deewana,"[{""name"": ""Jeetendra""}, {""name"": ""Shatrughan Sinha""}, {""name"": ""Shah Rukh Khan""}, {""name"": ""Raveena Tandon""}]","[{""job"": ""Director"", ""name"": ""Ramesh Sippy""}]"
tt0203289,American Desi,"[{""name"": ""Deep Katdare""}, {""name"": ""Ronobir Lahiri""}, {""name"": ""Purva Bedi""}, {""name"": ""Rizwan Manji""}]","[{""job"": ""Director"", ""name"": ""Piyush Dinker Pandya""}]"
tt9817760,Jai Mummy Di,"[{""name"": ""Poonam Dhillon""}, {""name"": ""Supriya Pathak""}, {""name"": ""Sunny Singh""}, {""name"": ""Sonnalli Seygall""}]","[{""job"": ""Director"", ""name"": ""Navjot Gulati""}]"
tt12631534,Rosie: The Saffron Chapter,"[{""name"": ""Arbaaz Khan""}, {""name"": ""Tanishaa Mukerji""}, {""name"": ""Shivin Narang""}, {""name"": ""Vivek Oberoi""}]","[{""job"": ""Director"", ""name"": ""Vishal Mishra""}]"
tt27510174,Stree 2,"[{""name"": ""Shraddha Kapoor""}, {""name"": ""Rajkummar Rao""}, {""name"": ""Pankaj Tripathi""}, {""name"": ""Varun Dhawan""}]","[{""job"": ""Director"", ""name"": ""Amar Kaushik""}]"
tt0214178,Sooryavansham,"[{""name"": ""Amitabh Bachchan""}, {""name"": ""Soundarya""}, {""name"": ""Jayasudha""}, {""name"": ""Mukesh Rishi""}]","[{""job"": ""Director"", ""name"": ""E.V.V. Satyanarayana, Pranavanand""}]"
tt8130558,One Day: Justice Delivered,"[{""name"": ""Anupam Kher""}, {""name"": ""Kumud Mishra""}, {""name"": ""Esha Gupta""}, {""name"": ""Zakir Hussain""}]","[{""job"": ""Director"", ""name"": ""Ashok Nanda""}]"
tt0248216,Na Tum Jaano Na Hum,"[{""name"": ""Hrithik Roshan""}, {""name"": ""Saif Ali Khan""}, {""name"": ""Esha Deol""}, {""name"": ""Alok Nath""}]","[{""job"": ""Director"", ""name"": ""Arjun Sablok""}]"
tt4949324,Mohalla Assi,"[{""name"": ""Sunny Deol""}, {""name"": ""Sakshi Tanwar""}, {""name"": ""Ravi Kishan""}, {""name"": ""Saurabh Shukla""}]","[{""job"": ""Director"", ""name"": ""Chandra Prakash Dwivedi""}]"
tt5207116,X: Past Is Present,"[{""name"": ""Rajat Kapoor""}, {""name"": ""Radhika Apte""}, {""name"": ""Bidita Bag""}, {""name"": ""Piaa Bajpai""}]","[{""job"": ""Director"", ""name"": ""Hemant Gaba, Pratim D. Gupta, Sudhish Kamath, Nalan Kumarasamy, Anu Menon, Sandeep Mohan, Qaushiq Mukherjee, Rajshree Ojha, Raja Sen, Abhinav Shiv Tiwari, Suparn Varma""}]"
tt15260176,Despatch,"[{""name"": ""Manoj Bajpayee""}, {""name"": ""Shahana Goswami""}, {""name"": ""Nikhil Vijay""}, {""name"": ""Ajay Purkar""}]","[{""job"": ""Director"", ""name"": ""Kanu Behl""}]"
tt1273218,Kuselan,"[{""name"": ""Rajinikanth""}, {""name"": ""Pasupathy""}, {""name"": ""Meena""}, {""name"": ""Nayanthara""}]","[{""job"": ""Director"", ""name"": ""P. Vasu""}]"
tt0431873,Lagaam,"[{""name"": ""Vinod Khanna""}, {""name"": ""Yogeeta Bali""}, {""name"": ""Bindu Desai""}, {""name"": ""Prem Chopra""}]","[{""job"": ""Director"", ""name"": ""Desh Gautam""}]"
tt0067840,Tere Mere Sapne,"[{""name"": ""Dev Anand""}, {""name"": ""Mumtaz Askari""}, {""name"": ""Mahesh Kaul""}, {""name"": ""Vijay Anand""}]","[{""job"": ""Director"", ""name"": ""Vijay Anand""}]"
tt0437407,Parineeta,"[{""name"": ""Vidya Balan""}, {""name"": ""Saif Ali Khan""}, {""name"": ""Sanjay Dutt""}, {""name"": ""Dia Mirza""}]","[{""job"": ""Director"", ""name"": ""Pradeep Sarkar""}]"
tt11069946,The Immortal Ashwatthama,"[{""name"": ""Allu Arjun""}, {""name"": ""Vicky Kaushal""}, {""name"": ""Sara Ali Khan""}]","[{""job"": ""Director"", ""name"": ""Aditya Dhar""}]"
tt1188982,Jai Ho,"[{""name"": ""Salman Khan""}, {""name"": ""Daisy Shah""}, {""name"": ""Tabu""}, {""name"": ""Danny Denzongpa""}]","[{""job"": ""Director"", ""name"": ""Sohail Khan""}]"
tt2140465,Tanu Weds Manu Returns,"[{""name"": ""Kangana Ranaut""}, {""name"": ""Madhavan""}, {""name"": ""Jimmy Shergill""}, {""name"": ""Deepak Dobriyal""}]","[{""job"": ""Director"", ""name"": ""Aanand L. Rai""}]"
tt1694542,Tanu Weds Manu,"[{""name"": ""Madhavan""}, {""name"": ""Kangana Ranaut""}, {""name"": ""Jimmy Shergill""}, {""name"": ""Deepak Dobriyal""}]","[{""job"": ""Director"", ""name"": ""Aanand L. Rai""}]"
tt14083776,Karma Strikes,"[{""name"": ""Johnny Serret""}, {""name"": ""Yuvradnyee""}, {""name"": ""Michael Stephen Walls""}, {""name"": ""Sagar Sharma""}]","[{""job"": ""Director"", ""name"": ""Kartik Swaminathan Venkatraman""}]"
tt0104645,Kshatriya,"[{""name"": ""Sunil Dutt""}, {""name"": ""Dharmendra""}, {""name"": ""Vinod Khanna""}, {""name"": ""Rakhee Gulzar""}]","[{""job"": ""Director"", ""name"": ""J.P. Dutta""}]"
tt0094958,Dayavan,"[{""name"": ""Vinod Khanna""}, {""name"": ""Feroz Khan""}, {""name"": ""Amala Akkineni""}, {""name"": ""Amrish Puri""}]","[{""job"": ""Director"", ""name"": ""Feroz Khan""}]"
tt29169633,Tamso,"[{""name"": ""Rashmi Somvanshi""}, {""name"": ""Ritika Gupta""}, {""name"": ""Vaishnavi Singh""}, {""name"": ""Ansh Pandey""}]","[{""job"": ""Director"", ""name"": ""Stephen Alexander""}]"
tt0286672,Haqeeqat,"[{""name"": ""Ajay Devgn""}, {""name"": ""Tabu""}, {""name"": ""Aruna Irani""}, {""name"": ""Mohan Joshi""}]","[{""job"": ""Director"", ""name"": ""Kuku Kohli""}]"
tt0076167,Hum Kisise Kum Naheen,"[{""name"": ""Rishi Kapoor""}, {""name"": ""Tariq""}, {""name"": ""Kaajal Kiran""}, {""name"": ""Amjad Khan""}]","[{""job"": ""Director"", ""name"": ""Nasir Hussain""}]"
tt13556522,Apne 2,"[{""name"": ""Sunny Deol""}, {""name"": ""Dharmendra""}, {""name"": ""Bobby Deol""}, {""name"": ""Rohit Choudhary""}]","[{""job"": ""Director"", ""name"": ""Anil Sharma""}]"
tt0476819,Nehlle Pe Dehlla,"[{""name"": ""Sanjay Dutt""}, {""name"": ""Bipasha Basu""}, {""name"": ""Saif Ali Khan""}, {""name"": ""Kim Sharma""}]","[{""job"": ""Director"", ""name"": ""Ajay Chandhok""}]"
tt0250122,Yeshwant,"[{""name"": ""Nana Patekar""}, {""name"": ""Madhoo""}, {""name"": ""Atul Agnihotri""}, {""name"": ""Mohan Joshi""}]","[{""job"": ""Director"", ""name"": ""Anil Mattoo""}]"
tt12845296,The Hidden Strike,"[{""name"": ""Deepraj Rana""}, {""name"": ""Mir Sarwar""}, {""name"": ""Jimmy Sharma""}, {""name"": ""Lakhwinder""}]","[{""job"": ""Director"", ""name"": ""Suzad Iqbal Khan""}]"
tt14103312,Woh Ladki Hai Kahaan,"[{""name"": ""Taapsee Pannu""}, {""name"": ""Pratik Gandhi""}, {""name"": ""Prateik Patil Babbar""}, {""name"": ""Mahadev Singh Lakhawat""}]","[{""job"": ""Director"", ""name"": ""Arshad Syed""}]"
tt13751982,Amar Prem,"[{""name"": ""Kundan Bhardwaj""}, {""name"": ""Chandrima Banerjee""}, {""name"": ""Kajal Chauhan""}, {""name"": ""Ranjeet Jha""}]","[{""job"": ""Director"", ""name"": ""Tanveer Hashmi""}]"
tt2199330,Thadaiyara Thaakka,"[{""name"": ""Arun Vijay""}, {""name"": ""Mamta Mohandas""}, {""name"": ""Rakul Preet Singh""}, {""name"": ""Vamsi Krishna""}]","[{""job"": ""Director"", ""name"": ""Magizh Thirumeni""}]"
tt1169841,Return of Hanuman,"[{""name"": ""Kathleen Barr""}, {""name"": ""Lillian Carlson""}, {""name"": ""Raj Singh Jhinjar""}, {""name"": ""Irfan Khan""}]","[{""job"": ""Director"", ""name"": ""Anurag Kashyap""}]"
tt1239276,Rang Rasiya,"[{""name"": ""Randeep Hooda""}, {""name"": ""Nandana Sen""}, {""name"": ""Paresh Rawal""}, {""name"": ""Ashish Vidyarthi""}]","[{""job"": ""Director"", ""name"": ""Ketan Mehta""}]"
tt0476805,Malamaal Weekly,"[{""name"": ""Paresh Rawal""}, {""name"": ""Om Puri""}, {""name"": ""Riteish Deshmukh""}, {""name"": ""Reema Sen""}]","[{""job"": ""Director"", ""name"": ""Priyadarshan""}]"
tt19284176,Ticket ek Sangharsh,"[{""name"": ""Mahi Dubey""}, {""name"": ""Nirmal Soni""}, {""name"": ""Sanjay Dubey""}, {""name"": ""Neha Sharma""}]","[{""job"": ""Director"", ""name"": ""Mahi Dubey""}]"
tt27216785,Angithee 2,"[{""name"": ""Rishi Bhutani""}, {""name"": ""Fezan Khan""}, {""name"": ""Shafaq Naaz""}]","[{""job"": ""Director"", ""name"": ""Shoib Nikash Shah""}]"
tt28396066,Jaane Do,"[{""name"": ""Pragati Anand""}, {""name"": ""Abhishek Panwar""}]","[{""job"": ""Director"", ""name"": ""Jugal Raja""}]"
tt7179784,Irumbu Thirai,"[{""name"": ""Vishal""}, {""name"": ""Samantha Ruth Prabhu""}, {""name"": ""Arjun Sarja""}, {""name"": ""Delhi Ganesh""}]","[{""job"": ""Director"", ""name"": ""P.S. Mithran""}]"
tt1887763,Haunted - 3D,"[{""name"": ""Mimoh Chakraborty""}, {""name"": ""Tia Bajpai""}, {""name"": ""Achint Kaur""}, {""name"": ""Mohan Kapur""}]","[{""job"": ""Director"", ""name"": ""Vikram Bhatt""}]"
tt1191138,Thoda Pyaar Thoda Magic,"[{""name"": ""Saif Ali Khan""}, {""name"": ""Rani Mukerji""}, {""name"": ""Rishi Kapoor""}, {""name"": ""Akshat Chopra""}]","[{""job"": ""Director"", ""name"": ""Kunal Kohli""}]"
tt0331639,Shakthi: The Power,"[{""name"": ""Karisma Kapoor""}, {""name"": ""Nana Patekar""}, {""name"": ""Sanjay Kapoor""}, {""name"": ""Jai Gidwani""}]","[{""job"": ""Director"", ""name"": ""Krishna Vamsi""}]"
tt0072777,Chhoti Si Baat,"[{""name"": ""Ashok Kumar""}, {""name"": ""Vidya Sinha""}, {""name"": ""Amol Palekar""}, {""name"": ""Govardhan Asrani""}]","[{""job"": ""Director"", ""name"": ""Basu Chatterjee""}]"
tt3142688,Finding Fanny,"[{""name"": ""Deepika Padukone""}, {""name"": ""Arjun Kapoor""}, {""name"": ""Naseeruddin Shah""}, {""name"": ""Dimple Kapadia""}]","[{""job"": ""Director"", ""name"": ""Homi Adajania""}]"
tt0107777,Parampara,"[{""name"": ""Sunil Dutt""}, {""name"": ""Vinod Khanna""}, {""name"": ""Aamir Khan""}, {""name"": ""Ashwini Bhave""}]","[{""job"": ""Director"", ""name"": ""Yash Chopra""}]"
tt2354407,Teri Meri Kahaani,"[{""name"": ""Shahid Kapoor""}, {""name"": ""Priyanka Chopra Jonas""}, {""name"": ""Prachi Desai""}, {""name"": ""Neha Sharma""}]","[{""job"": ""Director"", ""name"": ""Kunal Kohli""}]"
tt3531852,Bhoothnath Returns,"[{""name"": ""Amitabh Bachchan""}, {""name"": ""Boman Irani""}, {""name"": ""Parth Bhalerao""}, {""name"": ""Sanjay Mishra""}]","[{""job"": ""Director"", ""name"": ""Nitesh Tiwari""}]"
tt7881524,Arjun Patiala,"[{""name"": ""Diljit Dosanjh""}, {""name"": ""Kriti Sanon""}, {""name"": ""Varun Sharma""}, {""name"": ""Abhimanue Kamboj""}]","[{""job"": ""Director"", ""name"": ""Rohit Jugraj""}]"
tt22769958,Udd Jaa Nanhe Dil,"[{""name"": ""Gaurav Kamble""}, {""name"": ""Suniel Shetty""}, {""name"": ""Surendra Pal""}, {""name"": ""Rajgopal Iyer""}]","[{""job"": ""Director"", ""name"": ""Swaroop Raj Medara""}]"
tt10852008,Balakot: the true story,"[{""name"": ""Vivek Oberoi""}]","[{""job"": ""Director"", ""name"": ""Omung Kumar""}]"
tt0107986,Roop Ki Rani Choron Ka Raja,"[{""name"": ""Anil Kapoor""}, {""name"": ""Sridevi""}, {""name"": ""Anupam Kher""}, {""name"": ""Paresh Rawal""}]","[{""job"": ""Director"", ""name"": ""Satish Kaushik""}]"
tt0061073,Teesri Manzil,"[{""name"": ""Shammi Kapoor""}, {""name"": ""Asha Parekh""}, {""name"": ""Raj Mehra""}, {""name"": ""Prem Chopra""}]","[{""job"": ""Director"", ""name"": ""Vijay Anand""}]"
tt0244776,Satyakam,"[{""name"": ""Ashok Kumar""}, {""name"": ""Dharmendra""}, {""name"": ""Sharmila Tagore""}, {""name"": ""Rabi Ghosh""}]","[{""job"": ""Director"", ""name"": ""Hrishikesh Mukherjee""}]"
tt0363413,Agni Pankh,"[{""name"": ""Jimmy Shergill""}, {""name"": ""Sameer Dharmadhikari""}, {""name"": ""Rahul Dev""}, {""name"": ""Shamita Shetty""}]","[{""job"": ""Director"", ""name"": ""Sanjeev Puri""}]"
tt6747420,Rajma Chawal,"[{""name"": ""Amyra Dastur""}, {""name"": ""Mukesh Chhabra""}, {""name"": ""Rishi Kapoor""}, {""name"": ""Sheeba Chaddha""}]","[{""job"": ""Director"", ""name"": ""Leena Yadav""}]"
tt0135161,Bhai,"[{""name"": ""Suniel Shetty""}, {""name"": ""Pooja Batra""}, {""name"": ""Sonali Bendre""}, {""name"": ""Shakti Kapoor""}]","[{""job"": ""Director"", ""name"": ""Deepak S. Shivdasani""}]"
tt0172519,Guddu,"[{""name"": ""Deepti Naval""}, {""name"": ""Mukesh Khanna""}, {""name"": ""Manisha Koirala""}, {""name"": ""Shah Rukh Khan""}]","[{""job"": ""Director"", ""name"": ""Prem Lalwani""}]"
tt0187150,Himmatwala,"[{""name"": ""Sridevi""}, {""name"": ""Jeetendra""}, {""name"": ""Amjad Khan""}, {""name"": ""Waheeda Rehman""}]","[{""job"": ""Director"", ""name"": ""K. Raghavendra Rao""}]"
tt0476762,Big Brother,"[{""name"": ""Sunny Deol""}, {""name"": ""Priyanka Chopra Jonas""}, {""name"": ""Vikas Anand""}, {""name"": ""Ashok Kumar Beniwal""}]","[{""job"": ""Director"", ""name"": ""Guddu Dhanoa""}]"
tt0060104,Amrapali,"[{""name"": ""Vyjayanthimala""}, {""name"": ""Sunil Dutt""}, {""name"": ""Premnath Malhotra""}, {""name"": ""Bipin Gupta""}]","[{""job"": ""Director"", ""name"": ""Lekh Tandon""}]"
tt0359440,Hukumat,"[{""name"": ""Dharmendra""}, {""name"": ""Rati Agnihotri""}, {""name"": ""Shammi Kapoor""}, {""name"": ""Sadashiv Amrapurkar""}]","[{""job"": ""Director"", ""name"": ""Anil Sharma""}]"
tt0252318,Chhoti Chhoti Baatein,"[{""name"": ""Motilal""}, {""name"": ""Leela Mishra""}, {""name"": ""Moti Sagar""}, {""name"": ""Nadira""}]","[{""job"": ""Director"", ""name"": ""Motilal""}]"
tt27411485,Minus 31: The Nagpur Files,"[{""name"": ""Raghubir Yadav""}, {""name"": ""Rucha Inamdar""}, {""name"": ""Rajesh Sharma""}, {""name"": ""Kaam Bhaari""}]","[{""job"": ""Director"", ""name"": ""Pratik Moitro""}]"
tt0451833,No Entry,"[{""name"": ""Salman Khan""}, {""name"": ""Anil Kapoor""}, {""name"": ""Fardeen Khan""}, {""name"": ""Bipasha Basu""}]","[{""job"": ""Director"", ""name"": ""Anees Bazmee""}]"
tt0348843,Jism,"[{""name"": ""Bipasha Basu""}, {""name"": ""John Abraham""}, {""name"": ""Gulshan Grover""}, {""name"": ""Vinay Pathak""}]","[{""job"": ""Director"", ""name"": ""Amit Saxena""}]"
